commitId,ADDITIONAL_FUNCTIONALITY,ADDITIONAL_OBJECT_STATE,ALTERNATIVE_PART_INSERT,COMMENT_INSERT,CONDITION_EXPRESSION_CHANGE,DOC_UPDATE,REMOVED_FUNCTIONALITY,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,add,allow,fix,implement,remov,support,test,changedFiles,additions,deletions,results
fd86b5d80c25c8a6e4ac6d2aa7c7db0c758c2cef,7,1,1,0,1,0,4,13,11,7,8,0,0,0,0,0,0,0,8,402,243,1
653e9a7cdb8011c1eb3193c034c161db79d14e8a,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
75ff5a4f93b0e817bf4ad4262421a25b0dac062b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2
afb42145aeb0d228a638628582631975db4bb473,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,233,243,1
846a05c7d078a6ba05f6ab3643ce6f382de784bc,1,0,0,0,0,0,16,77,9,0,12,0,0,0,0,0,0,1,4,358,466,2
9cedaa31ffbb5af791ea46548e8d5e75ca9fe738,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,4,4,1
e3b68ea468af79dde5cd7e27f80731ec9286a45b,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,17,1,1
85407ae04f15917e2ff48f93929cc6b7e88c9c23,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,25,2,1
0e8fb56199a9a0d6538dab53a1edbb6f800ffd13,5,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,2,59,22,1
42a3811fac0111978f65514801c080e48bee41fc,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,50,0,0
dd897c807e495d1dbc76c21e9e944dbe030076b7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44,29,1
fa63d0a22133e1b785f500a1268edc66a2c3f14a,0,2,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,24,11,1
7206c04bb05a5ad7db4030aaf92b355b4c6538ff,3,2,1,2,4,0,3,21,25,5,16,0,0,1,0,0,0,0,14,270,170,1
b9ab5a6392651b25554ed554c8b262b20e5a40c5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1
a82c6167163a27223548b1aa6b8cc1b720c33073,6,0,0,0,0,0,0,40,1,0,1,0,0,0,0,0,0,1,16,2622,1038,0
a0be0f79a696abe57fec91088db97a2dcced676a,0,1,1,0,2,0,1,18,11,2,9,0,0,1,0,0,0,1,8,48,82,1
d51eaf7a642b4b4572aa9628e66b760e5c3ee2d5,7,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,1,6,306,13,1
e5cf1be77c4ef3acf89436789f96fff8c081964f,4,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,1,0,6,215,9,0
b09e981f1e236c08194c5871214d5431c98eb260,6,2,0,2,1,0,0,1,12,1,0,0,0,0,0,0,0,0,5,66,15,1
d9d05e0b057335f3d1c7923cbee9d37c3a528d01,4,0,4,0,1,1,0,1,8,4,5,0,0,0,0,0,0,0,11,224,27,1
c9d4924dcf129512dadd22dcd6fe0046cbcded43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,1
d1c59faff700059d52ef350c3e7741dd5abcb65a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,4,2
71566c837be621b249f47f3d0b525e744238bf02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,132,0,2
32510df2df13cdf6a03ead228a2b4f2c6be67b6b,3,1,0,1,0,0,0,1,3,1,3,0,0,1,0,0,0,0,2,25,5,1
406bbcc65dbfe7f43f20f9ed86fa4f09535f331d,4,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,2,24,4,1
f0bae099e625f74dac8cb391811188fadffb07bf,0,0,0,0,1,0,0,5,3,2,2,0,0,1,0,0,0,0,3,14,15,1
4d18b52cfa95619f1f582735f6aa187279bf6fd3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
0ea33300e63850254f9490588b6e41042f281d0f,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,6,1
eff73c243eabb0f63129eed9ad3ccf6be36c56b4,1,0,5,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,2,45,4,1
9b07112e30871a4a4f8253c8418e93417dcdad97,0,1,1,0,3,0,0,0,6,5,0,0,0,0,0,0,0,0,3,59,5,1
e4bbfd537a63a52a6094491504fc7b0bb54bcb0e,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
b6fcb0ba231e39b85e71c61ed5521fc67a2f98e8,4,0,1,4,0,0,0,19,32,2,24,0,0,0,0,0,0,0,4,802,383,1
e0f983040c7680fce1b2c3b662ebad63a01e8d31,1,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,0,2,47,9,1
6d69f7beadc0f23c9cedbc56332cd9712664c99b,0,0,0,3,0,0,0,13,16,0,10,0,0,0,0,0,0,1,1,41,38,2
c029bfc5918c47a8c9a97e23bf94184ef964a017,4,1,1,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,11,397,19,1
75b81dcbd26a11d5b370ea5bdf102c2d62ebd0c3,1,0,0,0,0,0,0,0,4,1,2,0,0,1,0,0,0,0,3,17,5,1
869a002cae63a4e8ab52ec7f2d15d5a2cfbe0c02,9,1,0,0,7,3,2,31,8,15,23,0,0,1,0,0,0,0,8,801,696,1
8738a12d94509246cbb435474e03fc4421dd2537,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,3,11,1
fbf70d4fbfd01a5f7f5798c32d61aad97b7ca540,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1
6bc9677bbe919cd5bcadd8af2f5b0c838757a4ce,2,2,0,0,0,0,3,3,1,0,6,0,0,1,0,0,0,0,1,14,20,1
a527c071070d82d56150c7d040189629fbda54c8,0,0,0,2,0,0,0,0,6,2,7,0,0,0,0,0,0,1,2,29,22,2
b728ba8816547d2f4264404ada41083f4b971697,0,0,2,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,1,10,2,2
31d63bcc9d3d8766c62d2c237554a38462a57456,1,2,0,0,7,0,0,3,6,2,112,0,0,1,0,0,0,0,5,667,477,1
a911e1da33ae86c2b30c34511b97f1a73bd681f8,0,0,0,0,0,0,0,3,7,2,1,0,0,1,0,0,0,0,1,12,6,1
48701edad8513b27acec7216581e64637157c86a,0,1,0,3,3,0,0,1,17,1,3,0,1,0,0,0,0,1,2,38,6,1
57cf199d7477ddba4c623960c265f356304f4045,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,14,7,1
1ffcd613de9c2fcc691b31355c635df9ffd6caca,0,6,4,3,4,0,0,1,24,4,5,0,0,0,0,0,1,0,9,333,40,0
05ee5877e9c07e4dce972f84e0741741fefc8efb,1,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,2,234,2,1
05d93592ba53123c2483b146d9aab9cc6e112ae1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,67,2,1
45529d30d41b8de338dfc2d26b61d1a79113c766,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,78,0,0
5f234f8fa9c8f645b6281ecb81dfe7d1a0d7284e,15,0,0,0,0,0,0,11,1,0,14,0,0,0,0,0,1,0,17,75,29,0
910b45c395032fda3587998dcbfc15cf07e9a551,2,0,2,0,1,0,0,2,18,2,1,0,0,0,0,0,0,0,2,70,4,1
c095c8f95cadbd5fac7952da6aaa4c13aae1274e,5,4,0,0,12,0,5,8,8,0,212,0,0,0,0,0,0,0,40,409,518,2
a9a93876f2ead9468fd50eba715083c9a7e8a52a,2,0,0,0,0,0,0,0,32,0,0,1,0,0,0,0,0,0,6,51,1,0
18e0bff6dbfd5189d2975574c273fe6f1208ba43,7,0,0,0,0,0,0,19,3,0,1,0,0,0,0,0,0,0,4,107,7,0
990ddf5896045704ec43ac0e5a3e2df7022fed12,4,0,0,0,0,0,0,9,29,4,3,0,0,0,1,0,0,0,8,384,28,0
8689c572f29745487f2f19a50f3162f7053b8d2c,16,1,0,2,1,0,4,43,43,3,22,1,0,0,0,0,1,0,26,234,226,0
3df7007006114f98fde14577b0f77b560a435743,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,340,0,0
d47f33629bcc15db2d0f9d75289b0d0da4850799,2,1,0,0,0,0,0,2,8,0,3,1,0,0,0,0,1,0,6,525,15,0
6397f775178eedf37663c0b28e863b3b74feb277,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,7,68,5,0
0735e178dc8628cf8986dfc6c62332378a42643d,2,0,0,0,0,0,0,20,4,0,2,0,1,0,0,0,0,0,2,18,14,0
72d780f2cab2892259331c8d6f2d5b33d291d416,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0
c03ff2ec9b64d6073b9130e11af00d0c655f25b6,8,0,1,8,0,0,1,19,45,0,4,0,0,0,1,0,1,0,9,263,89,0
42d43310ecb03895bc327bdc788375fde57b5f2d,81,9,0,0,0,0,0,80,22,0,30,0,0,0,0,0,1,0,20,776,247,0
34805565ec1a5002515aa1ae544956ad5b8182fa,2,0,4,0,0,0,0,1,29,9,4,0,0,0,0,0,1,0,3,120,13,0
82bd585bb78ab580d1bd16e0e9ae7402c5348579,5,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,1,0,6,49,5,0
855142e35dc21c03b1c9bb0a33992e283a0b8791,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,3,7,2,2
ced5a6c917416088d9def359edacf548509677f3,1,0,0,0,0,0,0,1,5,0,8,1,1,0,0,0,0,0,15,227,111,0
6ac389cf8a8d445d7689e672f1b9e8dd23f37419,0,1,0,0,0,0,4,202,0,0,0,0,0,0,0,0,0,0,4,476,405,2
296212eab186b860fd9494db9ed238b341fc2975,0,0,0,0,5,0,1,6,5,14,6,0,0,0,0,0,0,0,4,20,32,2
586b7e3deedb5a917cffc194a3783b453becf5ca,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,140,83,2
386e39f4a2b3112cbbc06bcde6483f1cebaa4734,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,63,4,1
1e49dcda27564e133e5528db215d8fb2d08130d0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1
31f4ff749c34c8ff573a1d6e1688c39ea1b4463c,13,0,0,0,2,0,3,2,7,5,4,0,0,0,1,0,1,0,10,125,42,0
f8a5c25714f866a85290634e7b0344f02f6b930b,1,3,0,0,0,0,1,19,3,0,6,0,0,1,0,0,0,0,8,184,105,1
7be3d247f90c23bbb11bc735276d51008243a7f6,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,1,2,8,4,1
1ab51a08aae827b179dc7d2089f0905acf3d1fcd,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,18,5,2
c95eca10efeaa160791b351cd3786418b35f416c,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18,6,1
b40fe9d5bab0db8ca1ade525aaabc6c94d189f78,0,0,0,1,1,0,0,0,0,0,47,0,0,1,0,0,0,0,18,77,70,2
3b68aaa84cfa714a4d1b5ef0c615d924e75d2be0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
35889c08e997c54194471256e0760ee29a54bafe,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,4,1
93ab055d17bf4663c439424a40a053d7b0255aa7,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1
3fbdf05921125b2bff7e4b914e9e060814010a6f,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,90,3,2
43faa7747805c8b5fc88bbc54c6af336561e1357,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2,1
14b92404cd1199d1e0e91786893295fe26cc8ec6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,22,0,2
3b21d391c5c01c2b753bd777e5cc6e9d5af7137a,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,101,0,2
930022aaacd24376b0f17168d5b8c36ca401e626,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,404,148,1
bc79855cf59458c38498b449f3b8ab99fa1191c9,1,1,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,1,18,5,2
daab3db062b9b8cddbb653fedca91288cf5a0684,1,2,0,0,0,0,1,2,5,1,1,1,0,0,0,0,0,1,69,162,95,2
b07d6d56a0d2ace5413bc5b61ad2aa9884294924,5,1,1,0,1,0,0,5,7,2,5,0,0,1,0,0,0,0,5,90,13,1
9a5abf368f2c5ef996b8cb7185719bcb78fe2b36,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,30,528,222,0
edbbc6ec7beb37bbc2d7c0773821c6b766397c2c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,7,2
d9d3f68a390494af15e49060b7afd9924dbcbee1,0,0,0,0,9,0,11,34,13,16,13,0,0,0,0,0,0,0,47,87,411,2
39fe690ec815b3e957a98c498d9f3b4c9b544981,8,2,0,0,0,0,0,12,6,0,4,0,0,0,0,0,0,0,10,123,18,0
9224f75d331c31c1cd81b55829ba90b04762ac78,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,611,0,2
09c3edcbc7b12c62280eeba8bb3dea0f06775367,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,3,16,15,0
e7371d2c1afc6b73b9a4ce845e363d5ce8d9c94f,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,4,85,54,2
e83ec1017bf61d352ef8e872984a79002c2020b0,6,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,0,16,107,14,0
28696f9d6030a11da29b47c760026b7568002df8,0,0,0,0,0,1,0,0,4,0,3,0,0,0,0,0,0,0,1,240,236,0
fa8fcb53c58b5759ad500fdaf50a66ccb8c08a12,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,4,15,6,1
3a1f3532a00319879013c4b219255da0991c7959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,1
1135c8ce7a43dcbb05c678e0f032d6b646104066,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,68,1,1
ece368462243d7b4721029e31a261b450e026296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,2,2
146eb941d0babe160c0ee0e5f09600ce3d2f9145,1,3,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3,32,42,2
8498280b0eb67684a43e65b226895914b5a489ff,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,3,2
e63ed754f1483af587dc3372467d2bc58ee8b785,0,2,0,0,7,0,0,0,0,0,118,0,0,0,0,0,0,0,32,160,162,2
ad735cd7885d978288e2800b47fa7fdc3bca5f71,315,57,37,0,65,0,0,14,598,52,32,0,0,0,0,0,0,0,10,13641,1677,2
6354d1bae0e3f6dbb519291b328b74b3200afd8f,1,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,0,0,5,24,19,1
b4dbb666fc187328f42ae63f5d173a57000dff47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,7,8,2
982eebf70ff4aebfc200c6373511f1ce0e8667ed,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,6,4,75,2
abdc99e1d77335a0e401de20838f0914fcdc0242,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,2,6,2
bc9f5da47e74b6b474c2792797cbd26a4f427685,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,16,5,2
c4dd556b92f4b712e3a151181fc15af067322c3d,1,0,0,1,2,0,0,2,1,3,1,0,0,1,0,0,0,0,1,12,7,1
252399b9a9aeecc11a689c045295470c04d19608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,127,2
322578b7736f174b9b8e47914c87e9b77c1c1fd4,1,1,0,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,9,27,12,2
804bf3ad226dca85c9fa66791bb63b794ab66b73,0,0,0,0,0,0,2,5,1,1,9,0,0,0,0,0,0,0,6,23,44,2
395959bf216574cad6a1632b13f472f4565c5cfb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,37,71,2
6e15ed3153e6fbcacd2b8798b9c5ebea29768210,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,5,6,52,2
afb1efaa343a4341f9883741adeae77589210df6,2,1,0,0,0,0,1,6,2,2,6,0,0,0,0,0,0,0,6,117,139,2
9304ec103d2d104e11c9f96c87864d6f7a026b64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,2
7384d25cb3975a7fdc522ff8f84ab3dadcaba03a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,154,5,1
311bd5f25d55471c807acea3d94e655ebcbc3eb9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,0,2
021315f049c6fc19159f2e7495456744cb0d17e6,5,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,0,0,10,56,40,2
5fa9cbdf7684922da39b6b6fdaaa5c89a108b8a8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,4,2
3d6253c27fbba7cb88626eead38ec18449ffd7bf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,2,2
207f8e7c475fb8f4ac45baed88daa5d80c2a72b6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,9,2
c689af142aefea121ae87e32fe775f9859b7344a,3,1,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,9,37,29,1
a8014dec501f50c4a7bb91778ed832676aa6835c,3,2,1,0,0,0,0,1,11,0,6,1,0,0,0,0,1,0,12,230,74,0
cc6bd6239a2cf8db9b661e987e22c36737621db2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,3,2,16,2
d77c6eb30ee1f173c65bedabf25f138c9a4e50f2,4,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,12,68,0,1
8210d3091f64a3de385ce6f01314322620f82735,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,31,408,81,0
c00c4d3881ddd790a2dae2686bd64df40102332c,2,0,0,0,1,0,1,2,2,0,1,0,0,1,0,0,0,0,6,68,29,1
626a84a93585cdde6719875ffd0fdc6d3e02af6f,2,1,0,0,0,0,0,3,8,0,2,0,0,0,0,0,0,0,5,49,12,2
64a2fde80a9f3aa71ac5c0e0b479c242bcecb561,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,6,8,1
e8f9097127843a3e56cd594da91c12430c178525,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,7,4,1
f53baebf899b9a03f2bddbc205a764f3002911eb,4,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,13,272,13,0
89cafb31528e6d9edd1503deff0e2afa75209a44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0
52fe6310a02d23419c6adada88354fa068347dd8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,39,11,1
135ec78d7d5854af7e5a764d4c3bb50ccf188eeb,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,17,0,1
7147c843964a89cc4950ef8b9dc58cfe69aa974f,6,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,7,179,3,1
e33e1ef8d743671b8f43a6434a420253fc3d6fa6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,158,11,1
ae6a2d38200dfe98755abfedf645621fe21ecf00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,56,21,2
290343ed0276ade6737d6b2e7a2b701c3a70ce77,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,4,3,2
84ff885f72d1ec8228407b6cdc9c09d342b5a0dc,1,0,0,1,0,0,0,20,10,1,8,0,0,0,0,0,0,0,1,51,43,2
56031cb270834dea0d6e013641c582a3a56c33ff,3,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,6,288,3,1
b2b7e6996be0cea4d872be637c4fc100971d926e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,197,0,0
44d92d8eb39b176c23209f26a69bb1febae8e812,0,1,0,0,0,0,0,1,4,0,3,0,0,0,0,0,1,0,411,5050,8,0
00db7d150b22031a0c030d55f1395e0ba41c1c76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,60,12,1
fb72a4d1f220c3d7d1d681ae17b4e22e89fb51d1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,12,2,2
55ff4ae941e12c170a5e49801e599827e6461e27,1,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,1,3,20,7,2
dc9563874163393853426a050003de459a86f048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2
02c28943a09f9706049a5dd1dee220c7d2acd353,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,6,2
14c657d448b6dd743806c4df2a321d58f4e0618e,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,42,1,1
83d5b1e6a0280cc78625bacc2d3f7d1676c7385e,5,0,2,1,0,0,0,3,8,0,2,0,0,0,0,0,1,0,17,757,19,0
b40e657180d21655dc6d1ceed6c7726fe7c78071,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,64,1,0
7cd667c0e3e17f0362153cd15536e26eeb4f97a0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,13,8,260,2
f4b4b023a3983531baf68542f35a318248dee6fa,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,40,592,48,0
aec021e668ad6786d20feaadf119f5407c2b3191,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,4,10,4,2
0dd151142d6a2d2778117905567f203d493268e6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,72,9,1
041af28166c270b29b51f5f42fb3269c2dbe1159,0,2,1,0,4,0,2,16,10,8,7,0,0,0,0,1,0,0,17,101,158,2
06b1f1ec2fc0bca8f4d6d5345cbf42777b4d89ff,0,0,0,0,1,0,1,3,7,1,2,0,0,0,0,0,0,0,3,130,141,2
33dfd5bb6b66becf4009345170ead16bfc50abd3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,20,1,1
1d90b2e1fe600816ace2acbdda25431f62d0f1c2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,41,61,58,2
57f4f664ba0bf785e9903535a4965d786cf13062,4,1,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,3,93,53,2
6ebe0c30ec99df77b9d9260e8dda5d0d9a975877,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,270,21,1
bd5dbb665e1af5b3ac2f63eaea49b36377bb8b1a,3,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,6,93,4,1
cc1d8448ed6de75c22eb4af46d21580211517d5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,1
d8ee4137885fa371259e75d3cbb2c1a55b1e0e90,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,3,27,8,2
46ccb06f43fa17fd6e60aea15747f34f70516107,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,10,8,2
61edb8bd082810d16bb25ac4a526df4ac036f3fa,0,0,1,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,1,7,2,1
c4030850a057ed3cd8aedce4ea49147cd10a1798,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,247,430,376,2
25ac0cd0efda9c5e814ad55c3689a02848a749cb,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
079039e5531a152388776c637884c891974008e5,3,1,1,0,0,0,0,0,2,1,5,0,0,1,0,0,0,0,2,46,5,1
cf4b20cbd433e31b242ef5b88c63c7e949e5d79a,1,0,0,1,0,1,0,5,11,5,4,0,0,0,0,0,0,0,4,267,88,0
7d474706065c400dd59a6808c0a05d9ad1ac77ab,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,3,5,52,1
6b3cef06538b2ba3ad1a67b8f0a67473b5596812,0,0,0,2,1,0,0,3,1,3,3,0,0,0,0,1,0,0,45,349,404,2
fc281e6694468fd90363a06cfb809e7368799908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,62,5,2
bfb2bf6246c48caaca6926e9cba6fae052242939,3,5,0,3,4,4,2,75,38,5,13,0,0,1,1,0,0,0,17,357,227,1
903ee0d0a6f1254e054a8413575b059f77d3899d,0,0,0,0,0,0,1,2,6,0,15,0,0,1,0,0,0,1,2,23,26,1
1cda4eacbf8e44d03ecdfb6f16ab523306677cbc,5,1,0,0,0,1,2,9,2,0,0,0,0,0,1,1,1,0,10,123,98,2
2a06ba4e96e97adaedaeea96f2a23c5d47b36059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,2
6cb363ffc6c515d1b9df760d31ee489b3877c4d5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
6cb4e7f20e242367f0efae50d3bb94a6ea989c0d,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,16,16,2
1677de7862935244adfcd039bd1f0bd3a93e7009,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,6,4,1
cb378074d6e3fd71a3ab1681a5b1f9c61239245b,0,0,0,0,1,2,0,2,2,0,3,0,0,1,0,0,0,0,3,16,9,1
61b7b2defd9eccd914bde6b94c9fa978579eb4b3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,89,2,2
51b603c850765b2734549a1962581ebe5f5f2125,4,1,0,0,0,2,0,1,7,3,4,0,0,0,0,0,0,0,6,142,22,0
5ed43d241a1786f41c97af3fc31de3a6f7d1f3ef,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,3,15,10,2
80636e5a6f8e4283b0470306331c013c2ea38018,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,5,5,1
d176607d729525905066b65eb763d466d5753763,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,2,1
319e34aa1743781b453df5df51f03183b123560a,8,0,0,0,0,1,4,0,6,0,5,0,0,0,0,0,1,0,9,133,58,0
bcd1a596f2a4fa0e244c2f31c9256b078c1bfdf6,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3,1
ace77ef53fafa3194ce3c18d1cf00237f82a1dbc,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,1,0,0,2,35,27,2
